'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
78410;'0.000062';'0.001290'
78410;'0.000062';'0.000541'
78420;'0.000256';'0.000721'
78420;'0.000255';'0.002237'
78430;'0.000247';'0.000382'
78430;'0.000308';'0.000386'
78440;'0.000263';'0.000596'
78440;'0.000266';'0.000659'
78450;'0.000272';'0.000430'
78450;'0.000270';'0.000431'
78460;'0.000254';'0.000575'
78460;'0.000255';'0.000397'
78470;'0.000302';'0.000534'
78470;'0.000403';'0.000639'
78480;'0.000157';'0.000735'
78480;'0.000157';'0.000456'
78490;'0.000100';'0.000612'
78490;'0.000163';'0.000398'
78500;'0.000736';'0.000394'
78500;'0.000251';'0.000608'
78510;'0.000032';'0.000492'
78510;'0.000032';'0.000486'
78520;'0.000067';'0.000609'
78520;'0.000066';'0.000690'
78530;'0.000138';'0.000607'
78530;'0.000139';'0.000611'
78540;'0.000305';'0.000736'
78540;'0.000301';'0.001229'
78550;'0.000167';'0.002317'
78550;'0.000168';'0.000625'
78560;'0.000147';'0.000600'
78560;'0.000101';'0.000678'
78570;'0.000297';'0.000616'
78570;'0.001214';'0.000486'
78580;'0.000213';'0.000387'
78580;'0.000294';'0.000912'
78590;'0.000109';'0.000616'
78590;'0.000109';'0.001651'
78600;'0.000186';'0.000356'
78600;'0.000189';'0.000349'
78610;'0.000247';'0.000565'
78610;'0.000206';'0.000374'
78620;'0.000380';'0.000659'
78620;'0.000261';'0.000392'
78630;'0.000255';'0.000705'
78630;'0.000268';'0.000642'
78640;'0.000014';'0.000404'
78640;'0.000015';'0.000408'
78650;'0.000255';'0.000412'
78650;'0.000256';'0.000625'
78660;'0.000051';'0.000393'
78660;'0.000051';'0.000395'
78670;'0.000011';'0.000391'
78670;'0.000304';'0.000404'
78680;'0.000044';'0.003238'
78680;'0.000048';'0.000418'
78690;'0.000139';'0.000523'
78690;'0.000125';'0.002039'
78700;'0.000142';'0.004373'
78700;'0.000142';'0.000355'
78710;'0.000331';'0.000533'
78710;'0.000256';'0.000506'
78720;'0.000256';'0.000436'
78720;'0.000256';'0.000808'
78730;'0.000177';'0.000406'
78730;'0.000177';'0.000362'
78740;'0.000080';'0.000418'
78740;'0.000080';'0.000424'
78750;'0.000604';'0.000454'
78750;'0.000269';'0.000455'
78760;'0.000255';'0.000455'
78760;'0.000256';'0.000462'
78770;'0.000073';'0.000987'
78770;'0.000129';'0.006893'
78780;'0.000006';'0.000344'
78780;'0.000007';'0.000981'
78790;'0.000131';'0.002383'
78790;'0.000130';'0.000329'
78800;'0.000256';'0.000630'
78800;'0.000280';'0.000468'
78810;'0.000066';'0.000347'
78810;'0.000066';'0.000358'
78820;'0.000257';'0.000471'
78820;'0.000256';'0.000472'
78830;'0.000013';'0.000514'
78830;'0.000014';'0.000737'
78840;'0.000131';'0.000328'
78840;'0.000131';'0.000489'
78850;'0.000160';'0.002474'
78850;'0.000160';'0.000579'
78860;'0.000119';'0.001169'
78860;'0.000118';'0.000478'
78870;'0.000035';'0.000624'
78870;'0.000036';'0.000601'
78880;'0.000091';'0.000725'
78880;'0.000090';'0.000790'
78890;'0.000733';'0.000431'
78890;'0.000272';'0.001380'
78900;'0.000016';'0.000498'
78900;'0.000016';'0.011942'
78910;'0.000257';'0.000414'
78910;'0.000262';'0.000469'
78920;'0.000232';'0.000451'
78920;'0.000234';'0.000447'
78930;'0.000006';'0.001663'
78930;'0.000006';'0.002237'
78940;'0.000232';'0.000581'
78940;'0.000203';'0.003988'
78950;'0.000259';'0.000471'
78950;'0.000257';'0.000503'
78960;'0.000175';'0.000526'
78960;'0.000160';'0.000462'
78970;'0.000257';'0.000443'
78970;'0.000262';'0.000434'
78980;'0.000420';'0.000396'
78980;'0.000765';'0.000392'
78990;'0.000041';'0.000869'
78990;'0.000042';'0.000399'
79000;'0.000499';'0.000779'
79000;'0.000155';'0.004017'
79010;'0.000232';'0.000575'
79010;'0.000220';'0.001921'
79020;'0.000256';'0.000678'
79020;'0.000257';'0.002249'
79030;'0.000256';'0.000451'
79030;'0.000256';'0.000650'
79040;'0.000258';'0.000709'
79040;'0.000268';'0.003367'
79050;'0.000272';'0.007487'
79050;'0.000256';'0.000390'
79060;'0.000129';'0.002638'
79060;'0.000130';'0.000349'
79070;'0.000302';'0.001732'
79070;'0.000257';'0.000593'
79080;'0.000257';'0.000467'
79080;'0.000257';'0.000467'
79090;'0.000380';'0.000513'
79090;'0.000256';'0.000632'
79100;'0.000257';'0.000484'
79100;'0.000257';'0.000545'
79110;'0.000257';'0.000394'
79110;'0.000258';'0.001920'
79120;'0.000117';'0.000461'
79120;'0.000118';'0.000477'
79130;'0.000006';'0.000438'
79130;'0.000007';'0.000463'
79140;'0.000268';'0.000624'
79140;'0.000257';'0.000397'
79150;'0.000025';'0.000257'
79150;'0.000025';'0.007158'
79160;'0.000139';'0.003301'
79160;'0.000141';'0.000261'
79170;'0.000270';'0.000483'
79170;'0.000257';'0.000481'
79180;'0.000337';'0.000477'
79180;'0.000257';'0.003748'
79190;'0.000172';'0.000870'
79190;'0.000172';'0.000304'
79200;'0.000265';'0.000731'
79200;'0.000428';'0.000464'
79210;'0.000099';'0.000334'
79210;'0.000098';'0.000494'
79220;'0.000110';'0.000409'
79220;'0.000110';'0.000561'
79230;'0.001037';'0.000388'
79230;'0.000258';'0.000391'
79240;'0.000113';'0.000344'
79240;'0.000113';'0.000275'
79250;'0.000280';'0.003979'
79250;'0.000259';'0.000527'
79260;'0.000115';'0.001621'
79260;'0.000116';'0.000466'
79270;'0.000623';'0.000398'
79270;'0.000306';'0.000501'
79280;'0.000207';'0.000407'
79280;'0.000198';'0.002375'
79290;'0.000073';'0.000485'
79290;'0.000089';'0.003788'
79300;'0.000002';'0.002759'
79300;'0.000002';'0.000406'
79310;'0.000112';'0.000542'
79310;'0.000113';'0.000439'
79320;'0.000122';'0.000506'
79320;'0.000135';'0.000468'
79330;'0.000258';'0.000618'
79330;'0.000261';'0.002118'
79340;'0.000019';'0.000512'
79340;'0.000019';'0.000601'
79350;'0.000215';'0.000394'
79350;'0.000215';'0.000378'
79360;'0.000051';'0.000649'
79360;'0.000051';'0.000659'
79370;'0.000510';'0.000820'
79370;'0.000258';'0.000735'
79380;'0.000016';'0.000693'
79380;'0.000069';'0.000541'
79390;'0.000268';'0.000664'
79390;'0.000257';'0.000739'
79400;'0.000342';'0.000960'
79400;'0.000274';'0.004698'
79410;'0.000161';'0.000585'
79410;'0.000160';'0.000520'
79420;'0.000009';'0.000574'
79420;'0.000010';'0.000585'
79430;'0.000006';'0.000332'
79430;'0.000007';'0.000486'
79440;'0.000300';'0.000793'
79440;'0.000259';'0.000724'
79450;'0.000061';'0.000649'
79450;'0.000061';'0.000419'
79460;'0.000258';'0.000703'
79460;'0.000258';'0.000715'
79470;'0.000208';'0.000565'
79470;'0.000207';'0.000572'
79480;'0.000092';'0.006587'
79480;'0.000093';'0.000370'
79490;'0.000258';'0.000405'
79490;'0.000258';'0.000756'
79500;'0.000083';'0.003909'
79500;'0.000082';'0.000796'
79510;'0.000410';'0.000679'
79510;'0.000409';'0.000469'
79520;'0.000192';'0.000402'
79520;'0.000191';'0.000400'
79530;'0.000243';'0.000370'
79530;'0.000243';'0.000380'
79540;'0.000258';'0.000456'
79540;'0.000268';'0.000485'
79550;'0.000010';'0.000597'
79550;'0.000010';'0.000614'
79560;'0.000145';'0.000285'
79560;'0.000139';'0.000500'
79570;'0.000036';'0.000457'
79570;'0.000036';'0.000463'
79580;'0.000130';'0.000536'
79580;'0.000129';'0.000503'
79590;'0.000234';'0.000351'
79590;'0.000234';'0.000639'
79600;'0.000086';'0.000568'
79600;'0.000100';'0.000645'
79610;'0.000259';'0.000373'
79610;'0.000272';'0.000408'
79620;'0.000143';'0.000252'
79620;'0.000142';'0.000267'
79630;'0.000181';'0.000293'
79630;'0.000181';'0.000502'
79640;'0.000220';'0.000360'
79640;'0.000220';'0.000338'
79650;'0.000016';'0.000524'
79650;'0.000016';'0.000410'
79660;'0.000093';'0.000302'
79660;'0.000092';'0.000345'
79670;'0.000093';'0.000365'
79670;'0.000093';'0.000323'
79680;'0.000049';'0.004076'
79680;'0.000006';'0.000510'
79690;'0.000195';'0.000606'
79690;'0.000195';'0.000568'
79700;'0.000290';'0.000759'
79700;'0.000260';'0.000726'
79710;'0.000259';'0.001931'
79710;'0.000265';'0.000498'
79720;'0.000108';'0.000398'
79720;'0.000115';'0.000714'
79730;'0.000259';'0.000701'
79730;'0.000260';'0.000496'
79740;'0.000285';'0.000634'
79740;'0.000242';'0.000641'
79750;'0.000069';'0.000485'
79750;'0.000069';'0.000593'
79760;'0.000368';'0.000393'
79760;'0.000150';'0.000510'
79770;'0.000085';'0.000389'
79770;'0.000841';'0.000389'
79780;'0.000551';'0.001506'
79780;'0.000237';'0.000609'
79790;'0.000029';'0.000415'
79790;'0.000029';'0.000506'
79800;'0.000273';'0.000633'
79800;'0.000260';'0.000514'
79810;'0.000260';'0.000430'
79810;'0.000312';'0.000641'
79820;'0.000259';'0.000611'
79820;'0.000307';'0.000426'
79830;'0.000100';'0.000378'
79830;'0.000059';'0.000428'
79840;'0.000010';'0.000422'
79840;'0.000010';'0.001007'
79850;'0.000282';'0.004854'
79850;'0.000357';'0.000571'
79860;'0.000175';'0.000999'
79860;'0.000193';'0.000364'
79870;'0.000221';'0.000539'
79870;'0.000180';'0.000362'
79880;'0.000071';'0.000522'
79880;'0.000030';'0.000577'
79890;'0.000073';'0.000850'
79890;'0.000954';'0.000936'
79900;'0.000039';'0.000780'
79900;'0.000039';'0.000376'
79910;'0.000259';'0.000399'
79910;'0.000260';'0.000441'
79920;'0.000443';'0.000434'
79920;'0.000260';'0.000660'
79930;'0.000009';'0.000573'
79930;'0.000008';'0.000778'
79940;'0.000121';'0.000468'
79940;'0.000079';'0.000398'
79950;'0.000055';'0.000542'
79950;'0.000095';'0.000739'
79960;'0.000019';'0.000529'
79960;'0.000019';'0.000521'
79970;'0.000112';'0.000597'
79970;'0.000112';'0.000682'
79980;'0.000061';'0.000278'
79980;'0.000061';'0.000285'
79990;'0.000046';'0.000451'
79990;'0.000046';'0.000757'
80000;'0.004097';'0.000394'
80000;'0.000081';'0.000735'
80010;'0.000070';'0.000412'
80010;'0.000071';'0.000706'
80020;'0.000268';'0.000429'
80020;'0.000260';'0.000463'
80030;'0.000006';'0.000441'
80030;'0.000005';'0.000399'
80040;'0.000198';'0.000549'
80040;'0.000193';'0.000514'
80050;'0.000306';'0.000609'
80050;'0.000268';'0.000469'
80060;'0.000112';'0.000274'
80060;'0.000112';'0.000250'
80070;'0.000109';'0.000688'
80070;'0.000109';'0.000736'
80080;'0.000065';'0.000519'
80080;'0.000066';'0.000527'
80090;'0.000154';'0.003129'
80090;'0.000156';'0.001138'
80100;'0.000261';'0.000492'
80100;'0.000261';'0.000648'
80110;'0.000100';'0.000556'
80110;'0.000084';'0.000830'
80120;'0.000033';'0.000442'
80120;'0.000033';'0.000553'
80130;'0.000260';'0.000396'
80130;'0.000260';'0.000644'
80140;'0.000037';'0.000463'
80140;'0.000037';'0.004483'
80150;'0.000260';'0.001361'
80150;'0.000260';'0.000504'
80160;'0.000261';'0.000480'
80160;'0.000270';'0.000423'
80170;'0.000194';'0.000323'
80170;'0.000182';'0.000938'
80180;'0.000005';'0.000538'
80180;'0.000006';'0.000396'
80190;'0.000052';'0.000759'
80190;'0.000008';'0.000443'
80200;'0.000022';'0.000704'
80200;'0.000034';'0.003977'
80210;'0.001639';'0.001736'
80210;'0.000412';'0.000402'
80220;'0.000276';'0.000768'
80220;'0.000261';'0.000451'
80230;'0.000070';'0.000604'
80230;'0.000080';'0.000375'
80240;'0.000273';'0.000651'
80240;'0.000261';'0.000537'
80250;'0.000212';'0.000526'
80250;'0.000207';'0.000526'
80260;'0.000087';'0.000624'
80260;'0.000047';'0.000483'
80270;'0.000266';'0.000695'
80270;'0.000413';'0.005405'
80280;'0.000263';'0.000662'
80280;'0.000263';'0.000675'
80290;'0.000092';'0.000393'
80290;'0.000093';'0.000387'
80300;'0.000309';'0.001365'
80300;'0.000268';'0.000412'
80310;'0.000013';'0.000392'
80310;'0.000012';'0.000406'
80320;'0.000073';'0.000359'
80320;'0.000031';'0.000394'
80330;'0.000302';'0.000617'
80330;'0.000262';'0.000628'
80340;'0.000087';'0.000423'
80340;'0.000047';'0.000441'
80350;'0.000223';'0.000425'
80350;'0.000217';'0.000349'
80360;'0.000261';'0.000387'
80360;'0.000309';'0.000391'
80370;'0.000148';'0.000519'
80370;'0.000148';'0.000306'
80380;'0.000024';'0.000458'
80380;'0.000025';'0.000423'
80390;'0.000303';'0.000397'
80390;'0.000360';'0.000608'
80400;'0.000301';'0.000432'
80400;'0.001123';'0.000614'
80410;'0.000149';'0.000269'
80410;'0.000149';'0.000271'
80420;'0.000261';'0.000649'
80420;'0.000358';'0.000625'
80430;'0.000314';'0.000621'
80430;'0.000262';'0.000661'
80440;'0.000175';'0.000597'
80440;'0.000131';'0.000534'
80450;'0.000193';'0.000415'
80450;'0.000193';'0.000340'
80460;'0.000169';'0.000326'
80460;'0.000169';'0.000322'
80470;'0.000188';'0.000356'
80470;'0.000192';'0.000595'
80480;'0.000262';'0.000544'
80480;'0.000262';'0.000583'
80490;'0.000110';'0.000610'
80490;'0.000110';'0.000407'
80500;'0.000262';'0.000386'
80500;'0.000279';'0.000457'
80510;'0.000026';'0.000364'
80510;'0.000027';'0.000533'
80520;'0.000390';'0.000598'
80520;'0.000379';'0.000766'
80530;'0.000128';'0.000720'
80530;'0.000128';'0.000389'
80540;'0.000028';'0.000283'
80540;'0.000029';'0.000296'
80550;'0.000261';'0.000410'
80550;'0.000261';'0.000635'
80560;'0.000196';'0.000601'
80560;'0.000197';'0.000595'
80570;'0.000262';'0.000720'
80570;'0.013670';'0.001185'
80580;'0.000312';'0.000504'
80580;'0.000284';'0.000409'
80590;'0.000176';'0.000444'
80590;'0.000262';'0.000444'
80600;'0.000174';'0.000300'
80600;'0.000345';'0.000316'
80610;'0.000261';'0.000665'
80610;'0.000261';'0.000394'
80620;'0.000241';'0.000367'
80620;'0.000241';'0.000374'
80630;'0.000149';'0.000255'
80630;'0.000149';'0.000531'
80640;'0.000062';'0.000666'
80640;'0.000062';'0.002495'
80650;'0.000267';'0.000482'
80650;'0.000262';'0.001039'
80660;'0.000165';'0.000367'
80660;'0.000165';'0.000332'
80670;'0.000147';'0.000259'
80670;'0.000146';'0.000259'
80680;'0.000022';'0.000387'
80680;'0.000022';'0.000556'
80690;'0.000262';'0.000530'
80690;'0.000317';'0.000653'
80700;'0.000106';'0.000459'
80700;'0.000140';'0.000682'
80710;'0.000249';'0.000595'
80710;'0.000540';'0.000936'
80720;'0.000360';'0.000448'
80720;'0.000235';'0.001104'
80730;'0.000013';'0.000392'
80730;'0.000014';'0.000486'
80740;'0.000310';'0.000762'
80740;'0.000262';'0.000416'
80750;'0.000262';'0.000424'
80750;'0.000262';'0.000418'
80760;'0.000306';'0.000638'
80760;'0.001221';'0.000652'
80770;'0.000039';'0.000417'
80770;'0.000063';'0.000732'
80780;'0.000414';'0.000591'
80780;'0.000416';'0.000627'
80790;'0.000262';'0.000411'
80790;'0.000263';'0.000578'
80800;'0.000022';'0.000485'
80800;'0.000022';'0.000694'
80810;'0.000307';'0.000619'
80810;'0.000263';'0.000506'
80820;'0.000262';'0.000664'
80820;'0.000262';'0.000641'
80830;'0.000317';'0.000692'
80830;'0.000263';'0.000463'
80840;'0.000043';'0.000564'
80840;'0.000042';'0.000544'
80850;'0.000039';'0.000448'
80850;'0.000039';'0.000282'
80860;'0.000129';'0.000632'
80860;'0.000195';'0.000629'
80870;'0.000138';'0.000673'
80870;'0.000109';'0.000465'
80880;'0.000075';'0.000395'
80880;'0.000075';'0.001028'
80890;'0.000262';'0.000398'
80890;'0.000262';'0.000433'
80900;'0.000155';'0.000627'
80900;'0.000115';'0.000435'
80910;'0.000101';'0.000580'
80910;'0.000160';'0.000521'
80920;'0.000263';'0.000391'
80920;'0.000262';'0.000451'
80930;'0.000242';'0.000616'
80930;'0.000263';'0.000584'
80940;'0.000019';'0.000440'
80940;'0.000018';'0.000367'
80950;'0.000034';'0.000588'
80950;'0.000035';'0.000509'
80960;'0.000072';'0.000553'
80960;'0.000074';'0.000597'
80970;'0.000218';'0.000588'
80970;'0.000218';'0.000660'
80980;'0.000137';'0.000279'
80980;'0.000183';'0.000495'
80990;'0.000228';'0.000536'
80990;'0.001381';'0.000328'
81000;'0.000263';'0.000453'
81000;'0.000394';'0.000497'
81010;'0.000186';'0.000566'
81010;'0.000187';'0.000571'
81020;'0.000263';'0.000558'
81020;'0.000262';'0.000689'
81030;'0.000263';'0.001013'
81030;'0.000263';'0.000381'
81040;'0.000165';'0.002472'
81040;'0.000165';'0.000295'
81050;'0.000215';'0.000376'
81050;'0.000214';'0.000625'
81060;'0.000269';'0.000918'
81060;'0.000267';'0.000546'
81070;'0.000217';'0.000600'
81070;'0.000218';'0.000684'
81080;'0.000148';'0.000613'
81080;'0.000148';'0.000286'
81090;'0.000027';'0.000400'
81090;'0.000028';'0.000311'
81100;'0.000263';'0.000500'
81100;'0.000263';'0.000580'
81110;'0.000263';'0.000416'
81110;'0.000263';'0.000642'
81120;'0.000671';'0.000705'
81120;'0.000265';'0.000575'
81130;'0.000305';'0.001100'
81130;'0.000264';'0.000708'
81140;'0.000313';'0.000646'
81140;'0.000264';'0.000592'
81150;'0.000263';'0.001142'
81150;'0.000263';'0.000592'
81160;'0.000004';'0.000379'
81160;'0.000004';'0.000484'
81170;'0.000002';'0.000529'
81170;'0.000002';'0.000477'
81180;'0.000155';'0.000290'
81180;'0.001223';'0.000339'
81190;'0.000295';'0.000626'
81190;'0.000264';'0.000468'
81200;'0.000273';'0.000623'
81200;'0.000263';'0.000558'
81210;'0.000311';'0.000540'
81210;'0.000328';'0.000922'
81220;'0.000264';'0.000382'
81220;'0.000263';'0.000450'
81230;'0.000044';'0.000572'
81230;'0.000124';'0.000403'
81240;'0.000019';'0.000393'
81240;'0.000019';'0.000376'
81250;'0.000263';'0.000393'
81250;'0.000264';'0.000441'
81260;'0.000166';'0.004435'
81260;'0.000122';'0.001873'
81270;'0.000186';'0.000378'
81270;'0.000186';'0.000353'
81280;'0.000304';'0.000582'
81280;'0.000264';'0.000421'
81290;'0.000152';'0.000470'
81290;'0.000111';'0.000500'
81300;'0.000304';'0.000387'
81300;'0.000282';'0.000397'
81310;'0.000083';'0.000541'
81310;'0.000083';'0.000388'
81320;'0.000039';'0.000383'
81320;'0.000085';'0.000500'
81330;'0.000270';'0.000438'
81330;'0.001240';'0.000386'
81340;'0.000288';'0.000391'
81340;'0.000264';'0.000645'
81350;'0.000232';'0.000593'
81350;'0.000292';'0.000624'
81360;'0.000004';'0.000366'
81360;'0.000004';'0.000361'
81370;'0.000012';'0.000510'
81370;'0.000013';'0.000541'
81380;'0.000100';'0.000602'
81380;'0.000176';'0.000937'
81390;'0.000090';'0.000865'
81390;'0.000090';'0.000539'
81400;'0.000264';'0.000394'
81400;'0.000265';'0.000432'
81410;'0.000066';'0.000436'
81410;'0.000020';'0.000403'
81420;'0.000268';'0.000627'
81420;'0.000228';'0.000387'
81430;'0.000056';'0.000535'
81430;'0.000014';'0.000396'
81440;'0.000004';'0.000457'
81440;'0.000004';'0.000496'
81450;'0.000307';'0.000641'
81450;'0.000265';'0.000422'
81460;'0.000288';'0.000468'
81460;'0.000288';'0.000488'
81470;'0.000371';'0.000386'
81470;'0.000264';'0.001104'
81480;'0.000212';'0.000428'
81480;'0.000212';'0.000346'
81490;'0.000128';'0.000426'
81490;'0.000128';'0.000370'
81500;'0.000097';'0.003804'
81500;'0.000097';'0.000396'
81510;'0.000403';'0.000441'
81510;'0.000265';'0.000394'
81520;'0.000243';'0.000385'
81520;'0.000244';'0.000372'
81530;'0.000265';'0.000769'
81530;'0.000265';'0.000410'
81540;'0.000087';'0.000476'
81540;'0.000927';'0.000578'
81550;'0.000168';'0.000898'
81550;'0.000338';'0.000683'
81560;'0.000001';'0.000869'
81560;'0.000002';'0.000474'
81570;'0.000053';'0.000530'
81570;'0.000053';'0.000556'
81580;'0.000148';'0.000519'
81580;'0.000148';'0.000512'
81590;'0.000272';'0.000372'
81590;'0.000265';'0.000913'
81600;'0.000134';'0.000345'
81600;'0.000132';'0.000331'
81610;'0.000246';'0.000359'
81610;'0.000235';'0.000363'
81620;'0.000112';'0.000478'
81620;'0.000120';'0.000398'
81630;'0.000312';'0.000616'
81630;'0.000313';'0.000622'
81640;'0.000079';'0.000410'
81640;'0.000079';'0.000453'
81650;'0.000063';'0.000558'
81650;'0.000016';'0.000656'
81660;'0.000349';'0.000536'
81660;'0.000660';'0.000574'
81670;'0.000093';'0.000322'
81670;'0.000094';'0.000332'
81680;'0.000031';'0.000423'
81680;'0.000031';'0.000661'
81690;'0.000306';'0.000471'
81690;'0.000208';'0.000592'
81700;'0.000179';'0.000352'
81700;'0.000180';'0.001036'
81710;'0.000309';'0.000639'
81710;'0.000309';'0.000692'
81720;'0.000339';'0.000394'
81720;'0.000266';'0.000635'
81730;'0.000096';'0.000634'
81730;'0.000096';'0.000587'
81740;'0.000265';'0.000577'
81740;'0.000265';'0.000557'
81750;'0.001070';'0.000317'
81750;'0.000137';'0.000262'
81760;'0.000491';'0.000786'
81760;'0.000266';'0.000664'
81770;'0.000275';'0.000460'
81770;'0.000275';'0.000434'
81780;'0.000076';'0.000541'
81780;'0.000076';'0.000463'
81790;'0.000004';'0.000434'
81790;'0.000004';'0.000453'
81800;'0.000266';'0.002142'
81800;'0.000265';'0.000973'
81810;'0.000009';'0.000530'
81810;'0.000010';'0.000474'
81820;'0.000142';'0.000276'
81820;'0.000123';'0.000289'
81830;'0.000265';'0.000390'
81830;'0.000265';'0.000398'
81840;'0.000266';'0.000503'
81840;'0.000265';'0.000684'
81850;'0.000242';'0.000389'
81850;'0.000237';'0.000649'
81860;'0.000168';'0.000293'
81860;'0.000188';'0.001260'
81870;'0.000266';'0.000391'
81870;'0.000328';'0.000479'
81880;'0.000225';'0.001030'
81880;'0.000368';'0.000933'
81890;'0.000307';'0.000440'
81890;'0.000266';'0.000548'
81900;'0.000266';'0.000459'
81900;'0.000267';'0.000430'
81910;'0.000310';'0.000603'
81910;'0.000266';'0.000880'
81920;'0.000157';'0.000309'
81920;'0.000157';'0.001501'
81930;'0.000073';'0.000579'
81930;'0.000073';'0.000395'
81940;'0.000013';'0.000798'
81940;'0.000021';'0.001744'
81950;'0.000132';'0.000480'
81950;'0.000137';'0.000430'
81960;'0.000290';'0.000599'
81960;'0.000266';'0.000733'
81970;'0.000243';'0.000769'
81970;'0.000244';'0.000505'
81980;'0.000097';'0.000352'
81980;'0.000096';'0.000361'
81990;'0.000031';'0.000355'
81990;'0.000031';'0.000777'
82000;'0.000391';'0.000508'
82000;'0.000265';'0.000394'
82010;'0.000306';'0.000640'
82010;'0.000266';'0.000502'
82020;'0.000267';'0.000404'
82020;'0.000266';'0.000623'
82030;'0.000109';'0.000596'
82030;'0.000108';'0.000548'
82040;'0.000099';'0.000564'
82040;'0.000056';'0.000436'
82050;'0.000237';'0.000391'
82050;'0.000236';'0.000380'
82060;'0.000148';'0.000286'
82060;'0.000149';'0.000310'
82070;'0.000282';'0.000540'
82070;'0.000276';'0.000657'
82080;'0.000253';'0.000363'
